State Code,County Code,Parameter Name,Units of Measure,Arithmetic Mean
18,89,Average Ambient Pressure,Millimeters (mercury),747.642857
18,89,Elapsed Sample Time,Minutes,1438.870968
18,89,Elapsed Sample Time,Minutes,1439.357143
18,89,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.333333
18,89,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.2
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.23871
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.23871
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.23871
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.23871
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.964286
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.964286
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.964286
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.964286
18,89,Sulfur dioxide,Parts per billion,3.43
18,89,Sulfur dioxide,Parts per billion,0.841189
18,89,Sulfur dioxide,Parts per billion,0.848333
18,89,Sulfur dioxide,Parts per billion,0.821868
18,89,SO2 max 5-min avg,Parts per billion,1.800839
18,89,Wind Speed - Scalar,Knots,7.741377
18,89,Wind Speed - Resultant,Knots,7.328164
18,89,Wind Direction - Resultant,Degrees Compass,221.152295
18,89,Peak Wind Gust,Knots,14.122184
18,89,Std Dev Hz Wind Direction,Degrees Compass,19.207232
18,89,Outdoor Temperature,Degrees Fahrenheit,29.929068
18,89,Relative Humidity ,Percent relative humidity,75.219054
18,89,Sample Flow Rate- CV,Percent,0.309677
18,89,Sample Volume,Cubic meter,23.983871
18,89,Ambient Min Temperature,Degrees Centigrade,-2.335484
18,89,Ambient Max Temperature,Degrees Centigrade,5.351613
18,89,Average Ambient Temperature,Degrees Centigrade,1.454839
18,89,Sample Min Baro Pressure,Millimeters (mercury),742.806452
18,89,Sample Max Baro Pressure,Millimeters (mercury),751.16129
18,89,Average Ambient Pressure,Millimeters (mercury),747.193548
18,89,Elapsed Sample Time,Minutes,1438.580645
18,89,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17.466667
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.174194
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.174194
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.174194
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.174194
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.382627
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.343333
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.343333
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.343333
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),11.343333
18,89,Sample Flow Rate- CV,Percent,0.003571
18,89,Sample Volume,Cubic meter,24
18,89,Ambient Min Temperature,Degrees Centigrade,-3.157143
18,89,Ambient Max Temperature,Degrees Centigrade,4.857143
18,89,Average Ambient Temperature,Degrees Centigrade,0.978571
18,89,Sample Min Baro Pressure,Millimeters (mercury),742.142857
18,89,Sample Max Baro Pressure,Millimeters (mercury),750.642857
18,89,Average Ambient Pressure,Millimeters (mercury),746.642857
18,89,Elapsed Sample Time,Minutes,1439.571429
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.55
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.55
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.55
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.55
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.43122
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.381667
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.381667
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.381667
18,89,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.381667
18,89,Sulfur dioxide,Parts per billion,1.116364
18,89,Sulfur dioxide,Parts per billion,0.50107
18,89,Sulfur dioxide,Parts per billion,0.5
18,89,Sulfur dioxide,Parts per billion,0.477986
18,89,SO2 max 5-min avg,Parts per billion,0.681202
18,89,Ozone,Parts per million,0.03629
18,89,Ozone,Parts per million,0.032839
18,89,Ozone,Parts per million,0.032839
18,89,Ozone,Parts per million,0.032367
18,89,Wind Speed - Scalar,Knots,7.47496
18,89,Wind Speed - Resultant,Knots,6.859377
18,89,Wind Direction - Resultant,Degrees Compass,210.181165
18,89,Peak Wind Gust,Knots,15.078635
18,89,Std Dev Hz Wind Direction,Degrees Compass,23.893855
18,89,Outdoor Temperature,Degrees Fahrenheit,30.636996
18,89,Relative Humidity ,Percent relative humidity,77.234353
18,91,Ozone,Parts per million,0.040194
18,91,Ozone,Parts per million,0.037129
18,91,Ozone,Parts per million,0.037129
18,91,Ozone,Parts per million,0.036767
18,91,Ozone,Parts per million,0.036241
18,91,Ozone,Parts per million,0.033724
18,91,Ozone,Parts per million,0.033724
18,91,Ozone,Parts per million,0.033857
18,91,Sample Flow Rate- CV,Percent,0.103571
18,91,Sample Volume,Cubic meter,24.028571
18,91,Ambient Min Temperature,Degrees Centigrade,-3.071429
18,91,Ambient Max Temperature,Degrees Centigrade,5.817857
18,91,Average Ambient Temperature,Degrees Centigrade,1.107143
18,91,Sample Min Baro Pressure,Millimeters (mercury),744.392857
18,91,Sample Max Baro Pressure,Millimeters (mercury),751.928571
18,91,Average Ambient Pressure,Millimeters (mercury),748.535714
18,91,Elapsed Sample Time,Minutes,1439.5
18,91,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.564286
18,91,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.564286
18,91,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.564286
18,91,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.564286
18,95,Ozone,Parts per million,0.038032
18,95,Ozone,Parts per million,0.035258
18,95,Ozone,Parts per million,0.035258
18,95,Ozone,Parts per million,0.034533
18,95,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.980501
18,95,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.93
18,95,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.93
18,95,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.93
18,95,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.93
18,97,Sample Flow Rate- CV,Percent,0.064516
18,97,Sample Volume,Cubic meter,24.041935
18,97,Ambient Min Temperature,Degrees Centigrade,-0.748387
18,97,Ambient Max Temperature,Degrees Centigrade,8.332258
18,97,Average Ambient Temperature,Degrees Centigrade,3.580645
18,97,Sample Min Baro Pressure,Millimeters (mercury),741.193548
18,97,Sample Max Baro Pressure,Millimeters (mercury),749.322581
18,97,Average Ambient Pressure,Millimeters (mercury),745.548387
18,97,Elapsed Sample Time,Minutes,1439.580645
18,97,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18.066667
18,97,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18.333333
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.941935
18,97,Ozone,Parts per million,0.036484
18,97,Ozone,Parts per million,0.03329
18,97,Ozone,Parts per million,0.03329
18,97,Ozone,Parts per million,0.032667
18,97,Sulfur dioxide,Parts per billion,0.438333
18,97,Sulfur dioxide,Parts per billion,0.064421
18,97,Sulfur dioxide,Parts per billion,0.063333
18,97,Sulfur dioxide,Parts per billion,0.069165
18,97,SO2 max 5-min avg,Parts per billion,0.276891
18,97,Ozone,Parts per million,0.037677
18,97,Ozone,Parts per million,0.033935
18,97,Ozone,Parts per million,0.033935
18,97,Ozone,Parts per million,0.033
18,97,Wind Speed - Scalar,Knots,5.283321
18,97,Wind Speed - Resultant,Knots,4.907045
18,97,Wind Direction - Resultant,Degrees Compass,202.44716
18,97,Peak Wind Gust,Knots,11.349173
18,97,Std Dev Hz Wind Direction,Degrees Compass,22.181884
18,97,Carbon monoxide,Parts per million,0.253605
18,97,Carbon monoxide,Parts per million,0.253025
18,97,Sulfur dioxide,Parts per billion,0.755
18,97,Sulfur dioxide,Parts per billion,0.380976
18,97,Sulfur dioxide,Parts per billion,0.385
18,97,Sulfur dioxide,Parts per billion,0.362661
18,97,SO2 max 5-min avg,Parts per billion,0.461162
18,97,Reactive oxides of nitrogen (NOy),Parts per billion,12.608616
18,97,Nitric oxide (NO),Parts per billion,2.95911
18,97,Nitrogen dioxide (NO2),Parts per billion,19.617241
18,97,Nitrogen dioxide (NO2),Parts per billion,9.667583
18,97,Ozone,Parts per million,0.034088
18,97,Ozone,Parts per million,0.030769
18,97,Ozone,Parts per million,0.030769
18,97,Ozone,Parts per million,0.030211
18,97,Wind Speed - Scalar,Knots,4.941264
18,97,Wind Speed - Resultant,Knots,4.647972
18,97,Wind Direction - Resultant,Degrees Compass,198.131045
18,97,Peak Wind Gust,Knots,10.506552
18,97,Std Dev Hz Wind Direction,Degrees Compass,20.375975
18,97,Outdoor Temperature,Degrees Fahrenheit,34.515658
18,97,Dew Point,Degrees Fahrenheit,27.562325
18,97,Relative Humidity ,Percent relative humidity,77.819763
18,97,Solar radiation,Langleys/minute,0.099061
18,97,Ultraviolet radiation,Langleys/minute,0.001968
18,97,Barometric pressure,Millibars,990.938804
18,97,Rain/melt precipitation,Inches (rainfall),0.007255
18,97,Sample Flow Rate- CV,Percent,0.103125
18,97,Sample Volume,Cubic meter,24
18,97,Ambient Min Temperature,Degrees Centigrade,-1.096875
18,97,Ambient Max Temperature,Degrees Centigrade,7.778125
18,97,Average Ambient Temperature,Degrees Centigrade,3.159375
18,97,Sample Min Baro Pressure,Millimeters (mercury),739.53125
18,97,Sample Max Baro Pressure,Millimeters (mercury),747.1875
18,97,Average Ambient Pressure,Millimeters (mercury),743.5
18,97,Elapsed Sample Time,Minutes,1439.375
18,97,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.258065
18,97,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17.06509
18,97,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.6
18,97,PM10 - LC,Micrograms/cubic meter (LC),13.030303
18,97,PM10 - LC,Micrograms/cubic meter (LC),18.092072
18,97,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.13032
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5625
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5625
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5625
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5625
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.917246
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.858333
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.858333
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.858333
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.858333
18,97,Sample Flow Rate- CV,Percent,0.006452
18,97,Sample Flow Rate- CV,Percent,0.057143
18,97,Sample Volume,Cubic meter,23.993548
18,97,Sample Volume,Cubic meter,23.992857
18,97,Ambient Min Temperature,Degrees Centigrade,-0.870968
18,97,Ambient Min Temperature,Degrees Centigrade,-0.442857
18,97,Ambient Max Temperature,Degrees Centigrade,8.4
18,97,Ambient Max Temperature,Degrees Centigrade,8.657143
18,97,Average Ambient Temperature,Degrees Centigrade,3.658065
18,97,Average Ambient Temperature,Degrees Centigrade,4.128571
18,97,Sample Min Baro Pressure,Millimeters (mercury),739.290323
18,97,Sample Min Baro Pressure,Millimeters (mercury),740.214286
18,97,Sample Max Baro Pressure,Millimeters (mercury),747.064516
18,97,Sample Max Baro Pressure,Millimeters (mercury),748.642857
18,97,Average Ambient Pressure,Millimeters (mercury),743.419355
18,97,Average Ambient Pressure,Millimeters (mercury),744.928571
18,97,Elapsed Sample Time,Minutes,1439.290323
18,97,Elapsed Sample Time,Minutes,1438.5
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.306452
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.306452
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.306452
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.306452
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.657143
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.657143
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.657143
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.657143
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.517413
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.495
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.495
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.495
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.495
18,97,Sample Flow Rate- CV,Percent,0.019355
18,97,Sample Volume,Cubic meter,24
18,97,Ambient Min Temperature,Degrees Centigrade,-1.13871
18,97,Ambient Max Temperature,Degrees Centigrade,8.312903
18,97,Average Ambient Temperature,Degrees Centigrade,3.493548
18,97,Sample Min Baro Pressure,Millimeters (mercury),737.612903
18,97,Sample Max Baro Pressure,Millimeters (mercury),745.83871
18,97,Average Ambient Pressure,Millimeters (mercury),741.967742
18,97,Elapsed Sample Time,Minutes,1439.645161
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.767742
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.767742
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.767742
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.767742
18,97,Wind Speed - Scalar,Knots,4.413047
18,97,Wind Speed - Resultant,Knots,4.157276
18,97,Wind Direction - Resultant,Degrees Compass,199.708244
18,97,Peak Wind Gust,Knots,10.288172
18,97,Std Dev Hz Wind Direction,Degrees Compass,20.18638
18,97,Carbon monoxide,Parts per million,0.114428
18,97,Carbon monoxide,Parts per million,0.113934
18,97,Nitrogen dioxide (NO2),Parts per billion,23.15
18,97,Nitrogen dioxide (NO2),Parts per billion,12.881716
18,97,Ozone,Parts per million,0.033871
18,97,Ozone,Parts per million,0.029581
18,97,Ozone,Parts per million,0.029581
18,97,Ozone,Parts per million,0.0285
18,97,Wind Speed - Scalar,Knots,5.32364
18,97,Wind Speed - Resultant,Knots,5.016534
18,97,Wind Direction - Resultant,Degrees Compass,200.906454
18,97,Peak Wind Gust,Knots,11.357433
18,97,Std Dev Hz Wind Direction,Degrees Compass,20.638144
18,97,Vert Wind Direction,Degrees Compass,1.272661
18,97,Outdoor Temperature,Degrees Fahrenheit,34.358136
18,97,Dew Point,Degrees Fahrenheit,26.391516
18,97,Relative Humidity ,Percent relative humidity,75.554242
18,97,Barometric pressure,Millibars,992.678025
18,97,Sample Flow Rate- CV,Percent,0.15
18,97,Sample Volume,Cubic meter,24.05
18,97,Ambient Min Temperature,Degrees Centigrade,-0.86
18,97,Ambient Max Temperature,Degrees Centigrade,8.02
18,97,Average Ambient Temperature,Degrees Centigrade,3.483333
18,97,Sample Min Baro Pressure,Millimeters (mercury),738.7
18,97,Sample Max Baro Pressure,Millimeters (mercury),747.266667
18,97,Average Ambient Pressure,Millimeters (mercury),743.366667
18,97,Elapsed Sample Time,Minutes,1439.633333
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.516667
18,97,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.516667
